company_id,company_name,country,eu_member_state,region,sector,subsector,industry,revenue_usd,total_assets_usd,employees,entity_type,listing_status,stock_symbol,fiscal_year,currency,company_size_band,csrd_applicable
912,Amadeus IT Group,Spain,Spain,Southern Europe,Technology,Hardware,Electronic Components,5369018032.23,8530221658.77,16080,Public,Listed,AMAD.MC,2024,EUR,Large,Yes
913,Digi Communications,Romania,Romania,Eastern Europe,Telecommunications,Wireless Telecom,Mobile Operator,20438749835.57,30877308995.94,67281,Private,Unlisted,,2024,EUR,Large,Yes
914,Electrolux AB,Sweden,Sweden,Northern Europe,Consumer Goods/Retail,Apparel & Luxury,Apparel,2996062679.05,5173865420.82,25257,Public,Listed,ELEC.ST,2024,EUR,Large,Yes
915,NLB Group,Slovenia,Slovenia,Southern Europe,Financial Services,Banking,Investment Banking,33570772.77,442411502.97,75,Private,Unlisted,,2024,EUR,Small,No
916,Heidelberg Materials AG,Germany,Germany,Central Europe,Construction/Industrials,Real Estate,Commercial Real Estate,2374452581.88,3181126376.39,10584,Private,Unlisted,,2024,EUR,Large,Yes
917,RELX Group,Netherlands,Netherlands,Western Europe,Technology,Internet,Digital Media,1107660024.39,1188164923.27,3034,Public,Listed,RELX.AS,2024,EUR,Medium,Yes
918,Klépierre SA,France,France,Western Europe,Construction/Industrials,Construction,Civil Engineering,1084921969.64,1086485232.59,6277,Private,Unlisted,,2024,EUR,Medium,Yes
919,CIE Automotive,Spain,Spain,Southern Europe,Automotive/Transport,Automotive OEM,Commercial Vehicles,21355541995.19,37955950438.79,71801,Private,Unlisted,,2024,EUR,Large,Yes
920,SEAT S.A.,Spain,Spain,Southern Europe,Automotive/Transport,Logistics,Postal & Parcel,7103898255.21,14792985470.38,18744,Public,Listed,SEAT.MC,2024,EUR,Large,Yes
921,Kofola ČeskoSlovensko,Czechia,Czechia,Central Europe,Consumer Goods/Retail,Apparel & Luxury,Luxury Goods,1222490296.28,1699696254.61,4909,Private,Unlisted,,2024,EUR,Medium,Yes
922,Bure Equity,Sweden,Sweden,Northern Europe,Financial Services,Diversified Financials,Holding Company,9007719689.89,95241613192.65,18654,Public,Listed,BURE.ST,2024,EUR,Large,Yes
923,Finnair Oyj,Finland,Finland,Northern Europe,Automotive/Transport,Auto Components,Tier-1 Supplier,15649187.09,33152133.58,48,Private,Unlisted,,2024,EUR,Small,No
924,CRH plc,Ireland,Ireland,Western Europe,Construction/Industrials,Construction,Civil Engineering,1552316048.58,3280209114.57,4852,Public,Listed,CRHP.IR,2024,EUR,Large,Yes
925,Delhaize Belgium,Belgium,Belgium,Western Europe,Consumer Goods/Retail,Food & Beverage,Beverages,627031159.95,970312324.85,5486,Private,Unlisted,,2024,EUR,Medium,Yes
926,BearingPoint,Netherlands,Netherlands,Western Europe,Technology,Internet,Digital Media,31760795.5,49718485.59,52,Private,Unlisted,,2024,EUR,Small,No
927,Van Oord,Netherlands,Netherlands,Western Europe,Construction/Industrials,Aerospace & Defense,Commercial Aerospace,739811432.09,880320797.46,2537,Public,Listed,VANO.AS,2024,EUR,Medium,Yes
928,Mediaset (MFE),Italy,Italy,Southern Europe,Consumer Goods/Retail,Apparel & Luxury,Luxury Goods,1722543367.64,1478058390.16,12467,Public,Listed,MEDI.MI,2024,EUR,Large,Yes
929,Lukoil Bulgaria,Bulgaria,Bulgaria,Eastern Europe,Energy/Utilities,Renewable Energy,Solar,51056766324.28,127476390039.44,98280,Public,Listed,LUKO.EU,2024,EUR,Large,Yes
930,Ducati Motor Holding,Italy,Italy,Southern Europe,Automotive/Transport,Logistics,Postal & Parcel,191506959.12,321651246.03,508,Public,Listed,DUCA.MI,2024,EUR,Medium,Yes
931,Hufvudstaden AB,Sweden,Sweden,Northern Europe,Construction/Industrials,Real Estate,Commercial Real Estate,249841255.27,473133548.01,1436,Public,Listed,HUFV.ST,2024,EUR,Medium,Yes
932,Altran Technologies,France,France,Western Europe,Technology,Software,Consumer Software,4179458538.18,7470263636.44,6845,Public,Listed,ALTR.PA,2024,EUR,Large,Yes
933,Intermarché (Les Mousquetaires),France,France,Western Europe,Consumer Goods/Retail,E-Commerce,Online Retail,4938946103.75,7826229160.3,17130,Public,Listed,INTE.PA,2024,EUR,Large,Yes
934,B. Braun Melsungen,Germany,Germany,Central Europe,Healthcare/Pharma,Healthcare Services,Clinical Services,27842505.17,32849052.64,88,Private,Unlisted,,2024,EUR,Small,No
935,Santander Bank Polska,Poland,Poland,Central Europe,Financial Services,Capital Markets,Exchange / Clearing,359331416.93,3371028184.14,1423,Public,Listed,SANT.WA,2024,EUR,Medium,Yes
936,Südzucker AG,Germany,Germany,Central Europe,Consumer Goods/Retail,Food & Beverage,Alcoholic Beverages,164392134.15,234380527.93,1205,Public,Listed,SÜDZ.DE,2024,EUR,Medium,Yes
937,Swedbank,Sweden,Sweden,Northern Europe,Financial Services,Banking,Investment Banking,227073941.35,1973094269.83,847,Private,Unlisted,,2024,EUR,Medium,Yes
938,Covea,France,France,Western Europe,Financial Services,Banking,Investment Banking,21054431497.44,413496001497.36,34312,Public,Listed,COVE.PA,2024,EUR,Large,Yes
939,Getinge AB,Sweden,Sweden,Northern Europe,Healthcare/Pharma,Pharmaceuticals,Generic Pharma,161980253.7,245563953.34,832,Private,Unlisted,,2024,EUR,Medium,Yes
940,Commerzbank AG,Germany,Germany,Central Europe,Financial Services,Insurance,Reinsurance,55348136847.09,1067262013634.43,92319,Private,Unlisted,,2024,EUR,Large,Yes
941,Línea Directa Aseguradora,Spain,Spain,Southern Europe,Financial Services,Banking,Commercial Banking,562006533.33,6459367031.41,1981,Private,Unlisted,,2024,EUR,Medium,Yes
942,Ten Square Games,Poland,Poland,Central Europe,Technology,Hardware,Electronic Components,285993487.08,403593691.15,532,Private,Unlisted,,2024,EUR,Medium,Yes
943,Flutter Entertainment,Ireland,Ireland,Western Europe,Consumer Goods/Retail,Food & Beverage,Alcoholic Beverages,239389890.99,404411587.95,1866,Public,Listed,FLUT.IR,2024,EUR,Medium,Yes
944,Rhön-Klinikum,Germany,Germany,Central Europe,Healthcare/Pharma,Biotechnology,Biotech,290215186.86,307050427.26,976,Public,Listed,RHÖN.DE,2024,EUR,Medium,Yes
945,E.ON SE,Germany,Germany,Central Europe,Energy/Utilities,Renewable Energy,Wind,6486009454.38,24682813022.72,4911,Public,Listed,EONS.DE,2024,EUR,Large,Yes
946,Chr. Hansen Holding,Denmark,Denmark,Northern Europe,Healthcare/Pharma,Pharmaceuticals,Branded Pharma,94846834943.42,101825660965.26,253959,Public,Listed,CHRH.CO,2024,EUR,Large,Yes
947,Bertelsmann SE,Germany,Germany,Central Europe,Consumer Goods/Retail,Food Retail,Supermarkets,4659526700.64,3454780385.3,38870,Public,Listed,BERT.DE,2024,EUR,Large,Yes
948,CCC S.A.,Poland,Poland,Central Europe,Consumer Goods/Retail,Food Retail,Supermarkets,4239281643.46,3522872353.34,24993,Public,Listed,CCCS.WA,2024,EUR,Large,Yes
949,Dialog Semiconductor,Germany,Germany,Central Europe,Technology,Semiconductors,Semiconductor Devices,53911978.76,67871938.31,152,Public,Listed,DIAL.DE,2024,EUR,Small,No
950,Benefit Systems,Poland,Poland,Central Europe,Consumer Goods/Retail,Food & Beverage,Beverages,386902060.03,279683440.53,3267,Public,Listed,BENE.WA,2024,EUR,Medium,Yes
951,Masterplast Nyrt.,Hungary,Hungary,Central Europe,Manufacturing,Metals & Mining,Non-Ferrous Metals,2536988857.62,2821273345.6,11173,Public,Listed,MAST.BU,2024,EUR,Large,Yes
952,BMW AG,Germany,Germany,Central Europe,Automotive/Transport,Automotive OEM,Commercial Vehicles,1996637173.53,3205727692.33,8425,Public,Listed,BMWA.DE,2024,EUR,Large,Yes
953,Deutsche Telekom AG,Germany,Germany,Central Europe,Telecommunications,Wireless Telecom,Mobile Operator,435658492.16,1361926771.5,1312,Private,Unlisted,,2024,EUR,Medium,Yes
954,CA Immo,Austria,Austria,Central Europe,Construction/Industrials,Building Products,Building Materials,78641930.2,108661811.21,545,Private,Unlisted,,2024,EUR,Small,No
955,Kion Group AG,Germany,Germany,Central Europe,Construction/Industrials,Construction,Civil Engineering,2188524892.51,4243757723.07,12986,Public,Listed,KION.DE,2024,EUR,Large,Yes
956,Fraport Cargo,Germany,Germany,Central Europe,Automotive/Transport,Automotive OEM,Commercial Vehicles,5606786077.48,7285359161.38,18614,Public,Listed,FRAP.DE,2024,EUR,Large,Yes
957,ASML Holding,Netherlands,Netherlands,Western Europe,Technology,IT Services,Managed Services,22650695175.41,40602941712.7,62532,Public,Unlisted,,2024,EUR,Large,Yes
958,Addnode Group,Sweden,Sweden,Northern Europe,Technology,Internet,E-Commerce Platform,2438492833.96,2751762711.69,4938,Public,Listed,ADDN.ST,2024,EUR,Large,Yes
959,EnBW AG,Germany,Germany,Central Europe,Energy/Utilities,Water Utilities,Water & Waste,57930554701.35,239110002494.28,92197,Public,Listed,ENBW.DE,2024,EUR,Large,Yes
960,Atresmedia,Spain,Spain,Southern Europe,Consumer Goods/Retail,Media & Entertainment,Media,290600814.14,410019040.26,885,Private,Unlisted,,2024,EUR,Medium,Yes
961,Elisa Oyj,Finland,Finland,Northern Europe,Telecommunications,Integrated Telecom,Integrated Telecom,4055371950.02,7773248029.59,9550,Public,Listed,ELIS.HE,2024,EUR,Large,Yes
962,Sogefi SpA,Italy,Italy,Southern Europe,Automotive/Transport,Airport Operator,Airport Operator,2260010906.96,3200624297.81,11479,Public,Listed,SOGE.MI,2024,EUR,Large,Yes
963,Tatra banka,Slovakia,Slovakia,Central Europe,Financial Services,Banking,Retail Banking,3622750267.61,68838723911.53,14245,Private,Unlisted,,2024,EUR,Large,Yes
964,Cepsa,Spain,Spain,Southern Europe,Energy/Utilities,Refining & Marketing,Downstream,367304028.2,1494426529.39,349,Public,Listed,CEPS.MC,2024,EUR,Medium,Yes
965,Midsummer AB,Sweden,Sweden,Northern Europe,Energy/Utilities,Renewable Energy,Wind,10801390420.38,38681155840.88,9759,Public,Listed,MIDS.ST,2024,EUR,Large,Yes
966,Coca-Cola HBC,Greece,Greece,Southern Europe,Consumer Goods/Retail,Media & Entertainment,Media,20011430.74,29110025.68,134,Private,Unlisted,,2024,EUR,Small,No
967,Uniphar plc,Ireland,Ireland,Western Europe,Healthcare/Pharma,Biotechnology,Biotech,274611817.96,282883920.14,1004,Public,Listed,UNIP.IR,2024,EUR,Medium,Yes
968,Symrise AG,Germany,Germany,Central Europe,Manufacturing,Industrial Gases,Industrial Gases,10426855209.55,21759424705.82,26532,Private,Unlisted,,2024,EUR,Large,Yes
969,Rockwool A/S,Denmark,Denmark,Northern Europe,Construction/Industrials,Aerospace & Defense,Commercial Aerospace,19658331.83,41351098.11,131,Public,Listed,ROCK.CO,2024,EUR,Small,No
970,Derichebourg SA,France,France,Western Europe,Construction/Industrials,Aerospace & Defense,Defense,3092035792.02,3139185462.75,18830,Public,Listed,DERI.PA,2024,EUR,Large,Yes
971,BPCE Assurances,France,France,Western Europe,Financial Services,Banking,Investment Banking,77395423.76,776787987.74,153,Private,Unlisted,,2024,EUR,Small,No
972,Carlsberg Group,Denmark,Denmark,Northern Europe,Consumer Goods/Retail,Food Retail,Supermarkets,373062850.55,593030595.98,2941,Private,Unlisted,,2024,EUR,Medium,Yes
973,DIA Group,Spain,Spain,Southern Europe,Consumer Goods/Retail,Food Retail,Discount Retail,11943409537.63,16247073545.38,70072,Public,Listed,DIAG.MC,2024,EUR,Large,Yes
974,Pieno Žvaigždės,Lithuania,Lithuania,Northern Europe,Consumer Goods/Retail,Household Products,Household Goods,320773888.3,332216254.68,1592,Private,Unlisted,,2024,EUR,Medium,Yes
975,Bekaert NV,Belgium,Belgium,Western Europe,Manufacturing,Metals & Mining,Steel,5197144798.52,8696009114.45,13524,Public,Listed,BEKA.BR,2024,EUR,Large,Yes
976,Sana Kliniken,Germany,Germany,Central Europe,Healthcare/Pharma,Biotechnology,Biotech,48534155217.25,76901885279.13,120390,Public,Listed,SANA.DE,2024,EUR,Large,Yes
977,Luxottica Group,Italy,Italy,Southern Europe,Consumer Goods/Retail,Hotels & Leisure,Hospitality,2621731709.98,2782367332.52,15678,Private,Unlisted,,2024,EUR,Large,Yes
978,Neurones SA,France,France,Western Europe,Technology,Internet,E-Commerce Platform,4367600771.94,3942945653.88,9039,Public,Listed,NEUR.PA,2024,EUR,Large,Yes
979,Leonardo S.p.A.,Italy,Italy,Southern Europe,Construction/Industrials,Real Estate,Residential Real Estate,16624364.55,25832027.0,85,Private,Unlisted,,2024,EUR,Small,No
980,Bel Group,France,France,Western Europe,Consumer Goods/Retail,Media & Entertainment,Media,493055874.41,549655937.07,3784,Public,Listed,BELG.PA,2024,EUR,Medium,Yes
981,Mercedes-Benz Group AG,Germany,Germany,Central Europe,Automotive/Transport,Rail,Rail Operator,1049162707.07,1790057034.99,3348,Public,Listed,MERC.DE,2024,EUR,Medium,Yes
982,Slovnaft,Slovakia,Slovakia,Central Europe,Energy/Utilities,Refining & Marketing,Downstream,253180159.99,938723299.22,497,Public,Listed,SLOV.EU,2024,EUR,Medium,Yes
983,Telekom Slovenije,Slovenia,Slovenia,Southern Europe,Telecommunications,Wireless Telecom,Mobile Operator,3079295978.02,4939616385.76,11390,Public,Listed,TELE.EU,2024,EUR,Large,Yes
984,Pescanova,Spain,Spain,Southern Europe,Consumer Goods/Retail,Food & Beverage,Beverages,59360063297.33,48743021053.34,380513,Public,Listed,PESC.MC,2024,EUR,Large,Yes
985,Richter Gedeon,Hungary,Hungary,Central Europe,Healthcare/Pharma,Biotechnology,Biotech,4955690913.09,10730590901.44,15386,Private,Unlisted,,2024,EUR,Large,Yes
986,SimCorp A/S,Denmark,Denmark,Northern Europe,Technology,Internet,E-Commerce Platform,21674332.29,42200174.15,37,Public,Listed,SIMC.CO,2024,EUR,Small,No
987,Essity AB,Sweden,Sweden,Northern Europe,Consumer Goods/Retail,Personal Products,Cosmetics,197315938.07,200772908.69,1697,Public,Listed,ESSI.ST,2024,EUR,Medium,Yes
988,OBI Group Holding,Germany,Germany,Central Europe,Consumer Goods/Retail,Hotels & Leisure,Hospitality,52370590564.77,93468413090.22,270122,Private,Unlisted,,2024,EUR,Large,Yes
989,De Rigo Vision,Italy,Italy,Southern Europe,Consumer Goods/Retail,Food Retail,Discount Retail,18550154546.21,13688567189.31,103652,Public,Listed,DERI.MI,2024,EUR,Large,Yes
990,Royal Boskalis,Netherlands,Netherlands,Western Europe,Construction/Industrials,Construction,Civil Engineering,37177522966.17,57472573412.74,149881,Public,Listed,ROYA.AS,2024,EUR,Large,Yes
991,Italgas S.p.A.,Italy,Italy,Southern Europe,Energy/Utilities,Gas Utilities,Gas Distribution,3158117761.05,11711754481.74,4520,Private,Unlisted,,2024,EUR,Large,Yes
992,Veolia Environnement,France,France,Western Europe,Energy/Utilities,Water Utilities,Water & Waste,924855233.18,3573064896.99,496,Private,Unlisted,,2024,EUR,Medium,Yes
993,AXA SA,France,France,Western Europe,Financial Services,Diversified Financials,Holding Company,55433260537.7,672559749670.06,132913,Public,Listed,AXAS.PA,2024,EUR,Large,Yes
994,Faes Farma,Spain,Spain,Southern Europe,Healthcare/Pharma,Healthcare Services,Clinical Services,1246740770.73,2391400099.06,4699,Public,Listed,FAES.MC,2024,EUR,Medium,Yes
995,SBB (Samhällsbyggnadsbolaget),Sweden,Sweden,Northern Europe,Construction/Industrials,Machinery,Industrial Machinery,221800822.41,257997599.67,784,Public,Listed,SBBS.ST,2024,EUR,Medium,Yes
996,Nordea Bank Abp,Finland,Finland,Northern Europe,Financial Services,Capital Markets,Exchange / Clearing,289930778.07,2578098129.01,485,Public,Listed,NORD.HE,2024,EUR,Medium,Yes
997,ASR Nederland,Netherlands,Netherlands,Western Europe,Financial Services,Capital Markets,Exchange / Clearing,2583169251.6,22988214015.18,9774,Private,Unlisted,,2024,EUR,Large,Yes
998,Grupo Mahou-San Miguel,Spain,Spain,Southern Europe,Consumer Goods/Retail,Apparel & Luxury,Luxury Goods,90712454714.29,88049299883.31,349726,Public,Listed,GRUP.MC,2024,EUR,Large,Yes
999,Voltalia Energy,France,France,Western Europe,Energy/Utilities,Oil & Gas E&P,Upstream,2622964781.79,5968707779.97,4096,Public,Listed,VOLT.PA,2024,EUR,Large,Yes
1000,Sanofi S.A.,France,France,Western Europe,Healthcare/Pharma,Healthcare Services,Clinical Services,71646824722.09,91362472901.41,384777,Public,Listed,SANO.PA,2024,EUR,Large,Yes
